isbn,book_id
0446608262,6524
0671737791,6525
0679728872,6526
1582344167,6527
0307118398,6528
0061000019,6529
0684869136,6530
0743406567,6531
1840221275,6532
0553574027,6533
0312157037,6534
0441235018,6535
0393057755,6536
0140052216,6537
0385335520,6538
0345368932,6539
0380977761,6540
0446404284,6541
0553571575,6542
0671737619,6543
0449004848,6544
0446605662,6545
0679885501,6546
0380807947,6547
0380761513,6548
0671735276,6549
0671792822,6550
0060804211,6551
0517557134,6552
0385263414,6553
0441008658,6554
0449239748,6555
1405020792,6556
0929385551,6557
0446601977,6558
0553816012,6559
0843948507,6560
0140369007,6561
0671739670,6562
0749311029,6563
0375401156,6564
0375704264,6565
0140234012,6566
0553106341,6567
0449209377,6568
0671251902,6569
0670031267,6570
067086871X,6571
0679459618,6572
0553270222,6573
0553058770,6574
0898795982,6575
0898793076,6576
087131794X,6577
1574322524,6578
0764313762,6579
0688084923,6580
0804105278,6581
078760156X,6582
0345433165,6583
0061008737,6584
0071379444,6585
0062735098,6586
013074378X,6587
0440110653,6588
0449226182,6589
0385480547,6590
0385470029,6591
0385313543,6592
0385304943,6593
0399134026,6594
0393020495,6595
039914496X,6596
0399141383,6597
0061092827,6598
0449000613,6599
0689839049,6600
0778320561,6601
0553238159,6602
0886774039,6603
0393305287,6604
0440234573,6605
0553563149,6606
089281781X,6607
0373484593,6608
0395924804,6609
0689809301,6610
0425094863,6611
0143014315,6612
0671870734,6613
0553012606,6614
0679442626,6615
1565123093,6616
0310214696,6617
0425153789,6618
038075889X,6619
0060170409,6620
0060995149,6621
068484219X,6622
0805210415,6623
0192836552,6624
0140255125,6625
0393050327,6626
0679761055,6627
0590692135,6628
0590553232,6629
0618129081,6630
0553273213,6631
059044686X,6632
0590453165,6633
0822492156,6634
0893756083,6635
0684856743,6636
0812505069,6637
0737300329,6638
0771041780,6639
0553109561,6640
0345418506,6641
0316806870,6642
0345289005,6643
0345334817,6644
0375813071,6645
0064404242,6646
0140124039,6647
0446517836,6648
0440745454,6649
0515123463,6650
0451112237,6651
0394517482,6652
0394809831,6653
0395159938,6654
0394845455,6655
039483609X,6656
0767902467,6657
0684838923,6658
0142001619,6659
0689848218,6660
0399133453,6661
0375703160,6662
0552990868,6663
061809542X,6664
0099448823,6665
0670894710,6666
067179938X,6667
0786705973,6668
0316789976,6669
0930031741,6670
0671867679,6671
0679821481,6672
0671640771,6673
0590108395,6674
0590225170,6675
0609802348,6676
0911910875,6677
1557882177,6678
185697880X,6679
0753451948,6680
0761110526,6681
0764526340,6682
0764543393,6683
0801009596,6684
0812908341,6685
0060950978,6686
0028631188,6687
0060263954,6688
0345298748,6689
0345368983,6690
0449208346,6691
0449211185,6692
0449211843,6693
0451127897,6694
0517223651,6695
039914501X,6696
0425047075,6697
0385422776,6698
0393057445,6699
0425104338,6700
0679738762,6701
0691049890,6702
031219322X,6703
1560252758,6704
0425149404,6705
0802139892,6706
0394757572,6707
0689806469,6708
0440419476,6709
0395944023,6710
0440862795,6711
059039696X,6712
0425140946,6713
006092635X,6714
0060176598,6715
0804111022,6716
0312961863,6717
0425155293,6718
0140258817,6719
0192100246,6720
0140374515,6721
0345331001,6722
0590438999,6723
1558503048,6724
0399142878,6725
0671039415,6726
0553580884,6727
0061092002,6728
0770422470,6729
0842339337,6730
1577483421,6731
155661358X,6732
1556612273,6733
155041402X,6734
1550412949,6735
0195104285,6736
019540503X,6737
0553233718,6738
0399144587,6739
060960287X,6740
0380818329,6741
0151686564,6742
0874066085,6743
0486272818,6744
0486282228,6745
1566491606,6746
0684871084,6747
0312421117,6748
0140055770,6749
0316058211,6750
0330296108,6751
055356871X,6752
0375708448,6753
0399145702,6754
0425098834,6755
0743204077,6756
0765300176,6757
0812522397,6758
0140249990,6759
031286860X,6760
0099964007,6761
0060931736,6762
0743435451,6763
1568849036,6764
0812579402,6765
0345305655,6766
034528223X,6767
0748662529,6768
0452284392,6769
0393325423,6770
2070368947,6771
2290333263,6772
2290303348,6773
0330373250,6774
0330371959,6775
0330334816,6776
0330315854,6777
0330301624,6778
0099189615,6779
0140505660,6780
0140284656,6781
0140272348,6782
0836217357,6783
1551923378,6784
0747255911,6785
0451184262,6786
0743243498,6787
089526692X,6788
009928409X,6789
0091887895,6790
0451521579,6791
0505523728,6792
0451459407,6793
0451458443,6794
0571126340,6795
0553212788,6796
0553213008,6797
0823404862,6798
078688939X,6799
0345391187,6800
0345409663,6801
0028608437,6802
0060952938,6803
0151003076,6804
0446342688,6805
207036822X,6806
2010178750,6807
0345340833,6808
0312971079,6809
006103066X,6810
0425197395,6811
0743206053,6812
0385605196,6813
0140714146,6814
0060288140,6815
0441783589,6816
0099297701,6817
0735616361,6818
0671240862,6819
0099283298,6820
0007119232,6821
0385314280,6822
0380791412,6823
1551432102,6824
0670837717,6825
0385295081,6826
0786889055,6827
0380705931,6828
0312963297,6829
0446604402,6830
0440223989,6831
0006482643,6832
2070360091,6833
2742705724,6834
2226120416,6835
0671003917,6836
068485256X,6837
1853260584,6838
0684823748,6839
0140621709,6840
0345331389,6841
0394171225,6842
0451521919,6843
0486266850,6844
0486275639,6845
0765345080,6846
0451165209,6847
0553211897,6848
039395501X,6849
0140620877,6850
0553109200,6851
0380705648,6852
0393050297,6853
0380813394,6854
1901680029,6855
8478886559,6856
0571086268,6857
0395353521,6858
0425057739,6859
0679454292,6860
0451628802,6861
8420441694,6862
8401427533,6863
0385471483,6864
0440212812,6865
0425161994,6866
0671047345,6867
0812921135,6868
0553296124,6869
0399145672,6870
0446360872,6871
0451203089,6872
0061092622,6873
0312977875,6874
0449210820,6875
0099171406,6876
0060572140,6877
0873418980,6878
0586060480,6879
1582431418,6880
0140047433,6881
0060933917,6882
1564146316,6883
1567184693,6884
0312848803,6885
0393050947,6886
0393047520,6887
0671618636,6888
0345394267,6889
0451186281,6890
0373031130,6891
0911104674,6892
0778320464,6893
0778320480,6894
0517887940,6895
0679772669,6896
0099786400,6897
1878067303,6898
0375414932,6899
1576736202,6900
0192816667,6901
0449206521,6902
0060166673,6903
0553277375,6904
0340667044,6905
0395825210,6906
0451160444,6907
0877736391,6908
0671701355,6909
0380977826,6910
0786002921,6911
0446525243,6912
0060930055,6913
0573690103,6914
0751517402,6915
185798806X,6916
1570671036,6917
1570670862,6918
0747258295,6919
0099404125,6920
0708837298,6921
0446400513,6922
0380763656,6923
0330281216,6924
0871401460,6925
019283469X,6926
0385084137,6927
0805462856,6928
0595175929,6929
0310213274,6930
0310210089,6931
0515097128,6932
0316910333,6933
006447268X,6934
006029471X,6935
0330332767,6936
0706415663,6937
0006353282,6938
0786889101,6939
8466309578,6940
0440234808,6941
0861404211,6942
0812524861,6943
0061030597,6944
0749399538,6945
0020315910,6946
0440863384,6947
067176991X,6948
0451165594,6949
0786884029,6950
0312963394,6951
0380795310,6952
1578564395,6953
038079828X,6954
0393002241,6955
0553290851,6956
0747546487,6957
009925672X,6958
0688069347,6959
074322454X,6960
0679745688,6961
0684852217,6962
0679748091,6963
0061012645,6964
0553229869,6965
0312974752,6966
0380005573,6967
0399139753,6968
0156007088,6969
0345428188,6970
0679727833,6971
0375760903,6972
0446604208,6973
1583940006,6974
0684848589,6975
0446520942,6976
0446529575,6977
0345444388,6978
006019345X,6979
2253022918,6980
0515134880,6981
0553248677,6982
042519549X,6983
0451170113,6984
0385309201,6985
0752827839,6986
0812505158,6987
0892540141,6988
039914563X,6989
0070096325,6990
1593080409,6991
1591450748,6992
0972393625,6993
1593080344,6994
0439321603,6995
0099865807,6996
0963198106,6997
0028627717,6998
0451206460,6999
080504695X,7000
0312207743,7001
0345381467,7002
0804108846,7003
0380782332,7004
0440220459,7005
0446602345,7006
0679402187,7007
1842230573,7008
0140096493,7009
0747261091,7010
0099453398,7011
3548601316,7012
3257208359,7013
3548253326,7014
3404139585,7015
3442451221,7016
0471308412,7017
1840462507,7018
0553263757,7019
0439244196,7020
0413554805,7021
0375703373,7022
0553550039,7023
0553582798,7024
0553562835,7025
0688171478,7026
0375756825,7027
0446678430,7028
0684825562,7029
046504512X,7030
0374157065,7031
0316561185,7032
006251010X,7033
0060391499,7034
0394520874,7035
0140182942,7036
8497643577,7037
0671698842,7038
0836220870,7039
0099600919,7040
0679435271,7041
0786863706,7042
0671774557,7043
1568654685,7044
0060582553,7045
0446677922,7046
0590442864,7047
0671765914,7048
0671778455,7049
0449909298,7050
051779974X,7051
0932194826,7052
1561709506,7053
0743211456,7054
0811214389,7055
0062553895,7056
0312198841,7057
0446672769,7058
0486405893,7059
0525454292,7060
059040962X,7061
0590406124,7062
0448191113,7063
0449222276,7064
0449219615,7065
0449210677,7066
0451206495,7067
0452280818,7068
0679460470,7069
0689850271,7070
0689846088,7071
0743244915,7072
0679889574,7073
0689708076,7074
0671449036,7075
0671493175,7076
0671493191,7077
0671421123,7078
0316089753,7079
0312965664,7080
0312956126,7081
0064460118,7082
0064442705,7083
0064440907,7084
0060245603,7085
0030018897,7086
0061006629,7087
0061012351,7088
0307119785,7089
0140501983,7090
0307021343,7091
0307105458,7092
0425135772,7093
0425162613,7094
0440215781,7095
0380727668,7096
0394892178,7097
0394884663,7098
0394874714,7099
0395442370,7100
0394800192,7101
0399136738,7102
0385121679,7103
0385007515,7104
0385411197,7105
0385411200,7106
0882404954,7107
1592231160,7108
1565122798,7109
0803720408,7110
0821752200,7111
0805210156,7112
0804113580,7113
0062517139,7114
0553573527,7115
0395338905,7116
0553374966,7117
0062508113,7118
0140139966,7119
0679826424,7120
0816743924,7121
0140505598,7122
0064440419,7123
0394900383,7124
0394873416,7125
0374522596,7126
0679457836,7127
0553157213,7128
0786867752,7129
0517263297,7130
0140482091,7131
0060502304,7132
0060196122,7133
0141302712,7134
0140622381,7135
080506009X,7136
0553213113,7137
0449909735,7138
0590981811,7139
1401901492,7140
0764553410,7141
0195147103,7142
0312984820,7143
0515120871,7144
0373835493,7145
0380705788,7146
0940322471,7147
0345342461,7148
0316713732,7149
0892819014,7150
0399140832,7151
0671525808,7152
0929608968,7153
084991759X,7154
067263080X,7155
0373285019,7156
0140444254,7157
0253200016,7158
0440185335,7159
0451194063,7160
0142000329,7161
0517118327,7162
0099762919,7163
0671878794,7164
0671877216,7165
1580625258,7166
0886777690,7167
0836214439,7168
0886774713,7169
0316988960,7170
0375504753,7171
0465014909,7172
0441008356,7173
0345354648,7174
0451204158,7175
055326138X,7176
0590449702,7177
0801096294,7178
0830628460,7179
0440466334,7180
038071907X,7181
0671568825,7182
0060924802,7183
0964425890,7184
0451456750,7185
0394528336,7186
0340750154,7187
0140282025,7188
0195049837,7189
0679442758,7190
0679450378,7191
0486204871,7192
051758123X,7193
0920656242,7194
0865474370,7195
0816612412,7196
0679747044,7197
0811205460,7198
0393029530,7199
0345280008,7200
0374105200,7201
0374106452,7202
0374128901,7203
0374177260,7204
0375407413,7205
0375752153,7206
0374250820,7207
0452281326,7208
0195028066,7209
0060529148,7210
076151290X,7211
0679416412,7212
0671869949,7213
0671752049,7214
0553473158,7215
0553211013,7216
055310666X,7217
0590445774,7218
0912670509,7219
0895298163,7220
0786204508,7221
0767903501,7222
0803701233,7223
0805005013,7224
0345435346,7225
0375705732,7226
0060914165,7227
0062513206,7228
0066209625,7229
0064430227,7230
0140503528,7231
0448419653,7232
0448190788,7233
0451524330,7234
0452270839,7235
039543095X,7236
0440415632,7237
0739317067,7238
0739302043,7239
0743400704,7240
0553713124,7241
0671792954,7242
1401300464,7243
1400060931,7244
1586215027,7245
0891098534,7246
0849935156,7247
0316735183,7248
0385338090,7249
0312950675,7250
0898156122,7251
0375714472,7252
0440228921,7253
0440170842,7254
0345447859,7255
0451085108,7256
0684839385,7257
0688137911,7258
0486290360,7259
1567314015,7260
0803272596,7261
0140421998,7262
014100231X,7263
0192811649,7264
0060929804,7265
0385333900,7266
0393308804,7267
014028219X,7268
0192814486,7269
0451155513,7270
0743454502,7271
042514545X,7272
0451213599,7273
0345435869,7274
0761821384,7275
068813355X,7276
0688147208,7277
0688133541,7278
0670734411,7279
080411059X,7280
0943734290,7281
1586607359,7282
0810836505,7283
0867194529,7284
0865712816,7285
0316812404,7286
0345362683,7287
0062734318,7288
0395963311,7289
051509028X,7290
0380799502,7291
0553152297,7292
0440073472,7293
0156340402,7294
0385720114,7295
0613496744,7296
0613377168,7297
0968876803,7298
0887764819,7299
1401300227,7300
0140361219,7301
0140442731,7302
0156148501,7303
0439554896,7304
0312420323,7305
0312966202,7306
0393004449,7307
0312966555,7308
0345450922,7309
0446520659,7310
0440402832,7311
0684804484,7312
0340731443,7313
0440413141,7314
0380726289,7315
0761107711,7316
0140187405,7317
0609601288,7318
0553565079,7319
0553299492,7320
0553293397,7321
0385259417,7322
0252006860,7323
0380819627,7324
0380818205,7325
0380725444,7326
038077013X,7327
0380789892,7328
1551665026,7329
155166576X,7330
0060001453,7331
0061083097,7332
0373520018,7333
014044694X,7334
0465097081,7335
0743436121,7336
039914207X,7337
0446404535,7338
0345447239,7339
034526066X,7340
0385482639,7341
0345445856,7342
1561705683,7343
0312989776,7344
0375756787,7345
0141311096,7346
0316545562,7347
2253012351,7348
0486270696,7349
0812580354,7350
1400033543,7351
0929587782,7352
0020518803,7353
0451523776,7354
0385333811,7355
0312113471,7356
0553275615,7357
0345298616,7358
0316597058,7359
0425192938,7360
0517532530,7361
0385471874,7362
0060953020,7363
0385492758,7364
0553273310,7365
0812513754,7366
2253006696,7367
068485497X,7368
0679734449,7369
0689839901,7370
0452275490,7371
0865472572,7372
0374525404,7373
0140502610,7374
0140282602,7375
0375705619,7376
0380713810,7377
0385479425,7378
0307440087,7379
0671241109,7380
0679422188,7381
0609600796,7382
0688151140,7383
056338378X,7384
1861051638,7385
0007105150,7386
0552132810,7387
0689808828,7388
0886778441,7389
0553567667,7390
0553567608,7391
0553567632,7392
0380730367,7393
0836212002,7394
0836218426,7395
0737305061,7396
0679738908,7397
059043893X,7398
0738200654,7399
0671722816,7400
0877799024,7401
0886878470,7402
0156724006,7403
0345368959,7404
0345408810,7405
0025225804,7406
0064400409,7407
0452011671,7408
0440405483,7409
0380727463,7410
0875420486,7411
0553095404,7412
0441007333,7413
0140185542,7414
0618162275,7415
0553214322,7416
0679739890,7417
067972866X,7418
0882580965,7419
0826412769,7420
0912550015,7421
1891105035,7422
0945354630,7423
0688025935,7424
0809121212,7425
0151262276,7426
0141185473,7427
0140182152,7428
0395745365,7429
0435905481,7430
0689845340,7431
1857988361,7432
8433920421,7433
1555911447,7434
0815605390,7435
0440236525,7436
0399148663,7437
0061010901,7438
0140366865,7439
0553212559,7440
0679724656,7441
0140244883,7442
0140158618,7443
0224041347,7444
0812505085,7445
0345303067,7446
0671656155,7447
0452277752,7448
0452281512,7449
0517588684,7450
0451180763,7451
0525941800,7452
0525943013,7453
0771008562,7454
0747259518,7455
0770421377,7456
0771008198,7457
0874067952,7458
0345459199,7459
0345318056,7460
0064473554,7461
0440224012,7462
0449908100,7463
0393310981,7464
0425175464,7465
0439228905,7466
0425155064,7467
0425147746,7468
0345301455,7469
0099688603,7470
0345377443,7471
0394589130,7472
1569753008,7473
0006514324,7474
0770428738,7475
0802438318,7476
0698115554,7477
0679752927,7478
088404288X,7479
0891453695,7480
1878058754,7481
1879639815,7482
0802150802,7483
0764300385,7484
0345418263,7485
0375410287,7486
0345377591,7487
0195064844,7488
0486235009,7489
0440153255,7490
0385418957,7491
0380733390,7492
0394809378,7493
039484484X,7494
042507448X,7495
0671776096,7496
0671870963,7497
0743442520,7498
044012929X,7499
0553379976,7500
0140088946,7501
0375713425,7502
0679744940,7503
0684846098,7504
0874778883,7505
0374521727,7506
006057559X,7507
0394747747,7508
0486411087,7509
0807508543,7510
0691015953,7511
0688077080,7512
0945260199,7513
0849936454,7514
0849936446,7515
0849936438,7516
0849934044,7517
0880708263,7518
059087585X,7519
0380729148,7520
0375404031,7521
0060916044,7522
0553578952,7523
0553567829,7524
0590066595,7525
8440698763,7526
0520026136,7527
0553380966,7528
1558586113,7529
0674362500,7530
0765308401,7531
0807282588,7532
0811811565,7533
2253006300,7534
0060280921,7535
0553275631,7536
0399143653,7537
0743249305,7538
0860680355,7539
0312273053,7540
0425190374,7541
0747238472,7542
185723880X,7543
1860461522,7544
0751505897,7545
0770428657,7546
0451209311,7547
000710913X,7548
0330335685,7549
0385336764,7550
0375811648,7551
0723248281,7552
039526619X,7553
0486282724,7554
0261102362,7555
0671606840,7556
0440409411,7557
0440219744,7558
0060932902,7559
0394710061,7560
0439305330,7561
0486269418,7562
0192834266,7563
0440236908,7564
038097536X,7565
0743254392,7566
0802132189,7567
0802133487,7568
0671020226,7569
1565123123,7570
0446674362,7571
0140103066,7572
0312253826,7573
0374525080,7574
0375724931,7575
0452283973,7576
0618004149,7577
0385479689,7578
0842304746,7579
0425176975,7580
0316859532,7581
0226320669,7582
0553106244,7583
2709613980,7584
0195139224,7585
0743227077,7586
8466300651,7587
1566631955,7588
0688007465,7589
0679416803,7590
0671226851,7591
019282970X,7592
031205064X,7593
0486284999,7594
0870449842,7595
0345340965,7596
0786889306,7597
0451210158,7598
0394757602,7599
037571328X,7600
0849910994,7601
1557507023,7602
1557869405,7603
0750670711,7604
0609606441,7605
0679723935,7606
0446392243,7607
0449212661,7608
0898624401,7609
0878510370,7610
0878337822,7611
0865474125,7612
1401300057,7613
1565840003,7614
1555425550,7615
0802150616,7616
0767903498,7617
0749390441,7618
0345388232,7619
0393700194,7620
0385507755,7621
0345422473,7622
0441023827,7623
0151711410,7624
0446676438,7625
0671004026,7626
0590444530,7627
0922915563,7628
0345277740,7629
0394728998,7630
0140447113,7631
0060006870,7632
0802138209,7633
0802131808,7634
0395628830,7635
0553214519,7636
0553252828,7637
0345464958,7638
0140011706,7639
8484322939,7640
8497593804,7641
0141182342,7642
0140621237,7643
0140050353,7644
0140449124,7645
0525249907,7646
0375705503,7647
8425337054,7648
0316693316,7649
0141311274,7650
0553106368,7651
0451147952,7652
0449704378,7653
0451205634,7654
0922915660,7655
0939708310,7656
1567183808,7657
0922915121,7658
0922915113,7659
0486277194,7660
0895261715,7661
0061096865,7662
0446364401,7663
067697225X,7664
0449212408,7665
0195218337,7666
0679728899,7667
0395453909,7668
0571212913,7669
0571194710,7670
1861970900,7671
0609606220,7672
0671722972,7673
0385311400,7674
0140126880,7675
0345394062,7676
0486270645,7677
0451523091,7678
0061092037,7679
0231129505,7680
0671523074,7681
0141182032,7682
0860685179,7683
9722325337,7684
0553455923,7685
0375405372,7686
0553298054,7687
0460872583,7688
0394873351,7689
8437601797,7690
0375431462,7691
0743203399,7692
1855840537,7693
0679737898,7694
1585746002,7695
0393312461,7696
3404131215,7697
0528885820,7698
0425098400,7699
8401423031,7700
0310230055,7701
0399145427,7702
067160256X,7703
0425091031,7704
0671673645,7705
0671795015,7706
0385312083,7707
1893361764,7708
0679754474,7709
0671042602,7710
0761129030,7711
067147247X,7712
0375431977,7713
0486282406,7714
0689842090,7715
0440202116,7716
0440235677,7717
1576736385,7718
1565123379,7719
0802117783,7720
0060198303,7721
0060580666,7722
0060172703,7723
0380727145,7724
0671556649,7725
0670839809,7726
0515092509,7727
0192839314,7728
0385658664,7729
0385247931,7730
0141184671,7731
0762413646,7732
0747549370,7733
1570625387,7734
082176568X,7735
057507390X,7736
0465069908,7737
0553108174,7738
0345452704,7739
0698118790,7740
0312971125,7741
0486270890,7742
0440206391,7743
158234082X,7744
0553273701,7745
0590503235,7746
156305339X,7747
155874715X,7748
0785267042,7749
006103083X,7750
0451157699,7751
0452269954,7752
0679738061,7753
1559723327,7754
031218087X,7755
0590934252,7756
0553213172,7757
0689855443,7758
0060239670,7759
0385335970,7760
0394829204,7761
0439376122,7762
0679746315,7763
014058501X,7764
0671637215,7765
0618109277,7766
0375404295,7767
0679430695,7768
1561705063,7769
0060092572,7770
0061031542,7771
0061095044,7772
0312118406,7773
0380975068,7774
0385334389,7775
0385477058,7776
0671027514,7777
044022375X,7778
0671519980,7779
0393303942,7780
033041836X,7781
0099419785,7782
0525937935,7783
0385607369,7784
031286101X,7785
0373218427,7786
0380811073,7787
1840223014,7788
0684865343,7789
0316184136,7790
1590560442,7791
0380812002,7792
0553803328,7793
0385152728,7794
0688143636,7795
0914918249,7796
0446519693,7797
0618084746,7798
0140296131,7799
0345396685,7800
0452284236,7801
1582700494,7802
0060559713,7803
0440936853,7804
0062502832,7805
0060081597,7806
0446673919,7807
1558746862,7808
0446527750,7809
0380977753,7810
0553580833,7811
076111937X,7812
0670891797,7813
0449148939,7814
0445200456,7815
0789455315,7816
0871625806,7817
0394704843,7818
0451518012,7819
0425099229,7820
0140430539,7821
0142180149,7822
0393046885,7823
0140341587,7824
0395282179,7825
0399143904,7826
1893361721,7827
0007111819,7828
041622590X,7829
0804104689,7830
0140187758,7831
2020611961,7832
0765307006,7833
0590108417,7834
0312915438,7835
0684843153,7836
0609610988,7837
0345329724,7838
0671767895,7839
0449149080,7840
1878086952,7841
0964326191,7842
0446359203,7843
0553260057,7844
0807062995,7845
0060931159,7846
0449908208,7847
0671792806,7848
0553568027,7849
0553158511,7850
0062548662,7851
0141300957,7852
0140232370,7853
0385259174,7854
1568000707,7855
0553213490,7856
0449006840,7857
0743229517,7858
0552998729,7859
0764223321,7860
0553260618,7861
0006490018,7862
1851454713,7863
0553354620,7864
0801852447,7865
0140235426,7866
0192835696,7867
0312873840,7868
014008505X,7869
0375420827,7870
0446400106,7871
0140017925,7872
0345389409,7873
0684831872,7874
1591164656,7875
1569319359,7876
1569319367,7877
1569319340,7878
0452281547,7879
042518613X,7880
0812966856,7881
0679440674,7882
0671502689,7883
0385333277,7884
0671798057,7885
0553109731,7886
0373218575,7887
0812970829,7888
0393011836,7889
0446403008,7890
0679311793,7891
0800714784,7892
0871401606,7893
0060571314,7894
014014773X,7895
0140156291,7896
0141304340,7897
0449202496,7898
055214262X,7899
0345334302,7900
006105044X,7901
0312862172,7902
0441478123,7903
0385501404,7904
0553276816,7905
0375415475,7906
050005083X,7907
0500019053,7908
0757300065,7909
0593048059,7910
0595255817,7911
0738200093,7912
0099639505,7913
0441005837,7914
0812523334,7915
0826453201,7916
0007137699,7917
0060633166,7918
0375724400,7919
0060806532,7920
0804104042,7921
0515136824,7922
0679732543,7923
0618246959,7924
0312976755,7925
0312966652,7926
0312960948,7927
0312977891,7928
0394720245,7929
0393309053,7930
0345429184,7931
0553288733,7932
1570623953,7933
0449215946,7934
0066212537,7935
0151006849,7936
0380011433,7937
0441731546,7938
0804111146,7939
0877739943,7940
1564142493,7941
088404632X,7942
0312975147,7943
0440235073,7944
0440237076,7945
0452281776,7946
0345423658,7947
0785265538,7948
0812563123,7949
1561481858,7950
0140183167,7951
0140445269,7952
0060516054,7953
0440183669,7954
048628347X,7955
0451201183,7956
0451199871,7957
1565041992,7958
0770423345,7959
0152105352,7960
0340825928,7961
0330247093,7962
0061097403,7963
0140150080,7964
0425108589,7965
0425067963,7966
0380010038,7967
0394280199,7968
0452284481,7969
0875421296,7970
0142000159,7971
1561791121,7972
0061003808,7973
0425165159,7974
0425079902,7975
0517118297,7976
0802774784,7977
0395977894,7978
0310234697,7979
0764508938,7980
0768420164,7981
078688200X,7982
0778320286,7983
0670746045,7984
0515103977,7985
0195088476,7986
0553095234,7987
0671867369,7988
0521427088,7989
0393316041,7990
0688133991,7991
0812543262,7992
0061093327,7993
0060194979,7994
0609606425,7995
0060230398,7996
1564145026,7997
8497598032,7998
0810110490,7999
1555834612,8000
0671001256,8001
048629093X,8002
0486400611,8003
0486268667,8004
0486284727,8005
0192833634,8006
0192833685,8007
0451522702,8008
0451526708,8009
0805063323,8010
0141439610,8011
0394702409,8012
0385316399,8013
0679781552,8014
0689801866,8015
0898622670,8016
0684853779,8017
067081458X,8018
0393008436,8019
0689831390,8020
1575664666,8021
1857236076,8022
1559637994,8023
0801026075,8024
0684848155,8025
0375421882,8026
0380811413,8027
0671046179,8028
0684827107,8029
0679722017,8030
0671496174,8031
0679443673,8032
0451450965,8033
0743476654,8034
0871132907,8035
0449911608,8036
0345442741,8037
0060523166,8038
0060545739,8039
006067055X,8040
039915180X,8041
0451167309,8042
0380807319,8043
038549890X,8044
0399139540,8045
0553232312,8046
006000925X,8047
1400046955,8048
1853268976,8049
0449902927,8050
0765342472,8051
0142302376,8052
0446610275,8053
0192813013,8054
0070116431,8055
0671675818,8056
0875421288,8057
0939680637,8058
093968098X,8059
1879181215,8060
1879181304,8061
1879181479,8062
0875420915,8063
0060675357,8064
006092179X,8065
0062505963,8066
006254506X,8067
0380770717,8068
0671001590,8069
0156006200,8070
0671508156,8071
0679743774,8072
0828104859,8073
0020518609,8074
0062512382,8075
0151007217,8076
0375409084,8077
0385237928,8078
0715309293,8079
0590411365,8080
0590425919,8081
0142300276,8082
068980444X,8083
0679759042,8084
1563892057,8085
1591163129,8086
0156027402,8087
0679429948,8088
0441005586,8089
0915132346,8090
0879522593,8091
0590021176,8092
0393315517,8093
0306812274,8094
0922729484,8095
0385482515,8096
0689822804,8097
0892550147,8098
0786889047,8099
0140241078,8100
0684871734,8101
0689851979,8102
0440227186,8103
0877736758,8104
0553278282,8105
0385498411,8106
0060953748,8107
0671040847,8108
0349112096,8109
0618055819,8110
0312422164,8111
0970335555,8112
3453056655,8113
0451402383,8114
1570424608,8115
034545040X,8116
1557730202,8117
0394723856,8118
0671649035,8119
0060512148,8120
0446677353,8121
0380818051,8122
0449210928,8123
0425114236,8124
0684857081,8125
156584100X,8126
080213940X,8127
0060735449,8128
0440240921,8129
038548853X,8130
0375506179,8131
0099866005,8132
0345427653,8133
0425179648,8134
0671733354,8135
0449006778,8136
0440153778,8137
0899667449,8138
055324289X,8139
1558175652,8140
0345423399,8141
0312926456,8142
0312144350,8143
1573228583,8144
0060554894,8145
0471295639,8146
0385126514,8147
0451198808,8148
0446613444,8149
0060956348,8150
0141001828,8151
0142437190,8152
0312278500,8153
0060292873,8154
0849942926,8155
0374333858,8156
0312330871,8157
0066210828,8158
0679724478,8159
0140182748,8160
0140441921,8161
0099474913,8162
0140262156,8163
0156008661,8164
0440330076,8165
1551666006,8166
0192816209,8167
0553378376,8168
0060652926,8169
0786708239,8170
0684825546,8171
055309128X,8172
0028740106,8173
0300089023,8174
0026284707,8175
0582060133,8176
0786863005,8177
2070393933,8178
0571152236,8179
0802813879,8180
1551668394,8181
0446531642,8182
0312241224,8183
0345353749,8184
0441010083,8185
0679852921,8186
0757000460,8187
0448418738,8188
0395906660,8189
0812967844,8190
0722535201,8191
0060184078,8192
0452285186,8193
1572973234,8194
0671643606,8195
0439424690,8196
0192833227,8197
0688066321,8198
0486232174,8199
0440403863,8200
0486247619,8201
2266008455,8202
2253005258,8203
2070365611,8204
000651264X,8205
0140366954,8206
2070400662,8207
2205054252,8208
2070404021,8209
1580170757,8210
0449211584,8211
0517592576,8212
0670451932,8213
0671724991,8214
0671203231,8215
0553275801,8216
0451628314,8217
0471602035,8218
0449223841,8219
0486282414,8220
0553230964,8221
055325913X,8222
0486284956,8223
0517545357,8224
0517548747,8225
0517703939,8226
0878339914,8227
0815411839,8228
1932234411,8229
1571741038,8230
0679732578,8231
0345346297,8232
0140390197,8233
0060921056,8234
0060179872,8235
0060564415,8236
0060566221,8237
0140119809,8238
0425064905,8239
0395331455,8240
0395500818,8241
037540290X,8242
0393009173,8243
0393029611,8244
0385263279,8245
0385475373,8246
0099322617,8247
068981688X,8248
0689805985,8249
0590210629,8250
0689711999,8251
0872497658,8252
0879235268,8253
0688040721,8254
014050169X,8255
0385264763,8256
0553253360,8257
0670869082,8258
037541066X,8259
006018471X,8260
0060904909,8261
1582342113,8262
0440157587,8263
0486292428,8264
0140292942,8265
0140430784,8266
014001599X,8267
0140013717,8268
0743435729,8269
0618126937,8270
078688021X,8271
0553293435,8272
